"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         355,      -1.758816671,       1.536084699,        1.26686099,       4.786467864
          0,           0,         356,      -1.582367523,       1.714651265,       1.444267994,       4.963033331
          0,           0,         357,      -1.395870502,       1.897757702,        1.63011567,       5.149172237
          0,           0,         358,      -1.224602886,       2.074043338,       1.802727686,       5.320992071
          0,           0,         359,      -1.031520196,        2.25934772,       1.993873859,       5.513698365
          0,           0,         360,     -0.8725726397,       2.430299329,       2.156324417,       5.673934787
          0,           0,         361,     -0.6673137274,       2.616580133,       2.353495467,       5.879382704
          0,           0,         362,     -0.5365595126,       2.777529171,       2.505843499,       6.012300044
          0,           0,         363,     -0.6954979084,       2.614845961,       2.237584163,       5.881217249
          0,           0,         364,      -0.699967772,       2.614614125,       2.245820836,       5.871289725
          0,           0,         365,     -0.6889893687,       2.621061346,       2.268370184,       5.888816026
          0,           0,         366,     -0.6971634408,       2.617810856,       2.276445411,       5.878446773
          0,           0,         367,     -0.7014179532,       2.606827532,       2.296098342,       5.876106865
          0,           0,         368,     -0.7128988294,       2.600124354,       2.310740301,       5.861681491
          0,           0,         369,      -0.700060576,       2.607077841,       2.336351043,       5.873987459
          0,           0,         370,     -0.7109627376,       2.600315144,       2.355419194,       5.859566999
          0,           0,         371,     -0.7010644659,       2.606497435,       2.388037415,       5.865012749
          0,           0,         372,     -0.6932455932,       2.612311616,        2.41121373,       5.867786608
          0,           0,         373,     -0.6716984072,       2.636200628,       2.454546618,       5.882356868
          0,           0,         374,     -0.6596414764,       2.642431665,       2.454357585,       5.899312594
          0,           0,         375,      -0.614121862,        2.68880084,       2.512420023,       5.940078139
          0,           0,         376,     -0.7284060597,       2.550319993,       2.389157473,       5.808827351
          0,           0,         377,     -0.8496714841,       2.404755047,         2.2195771,       5.684057127
          0,           0,         378,     -0.9835801834,       2.270884097,       1.993600679,       5.565165085
          0,           0,         379,      -1.167560152,       2.110109163,       1.737382069,       5.401414318
          0,           0,         380,      -1.384110466,       1.932725843,       1.480527677,       5.221402268
          0,           0,         381,      -1.547708112,        1.79380924,        1.24469473,       5.087347647
          0,           0,         382,      -1.717982026,       1.643929096,       1.095908656,       4.938940224
          0,           0,         383,      -1.836183089,       1.528327678,       1.000170572,       4.824178993
          0,           0,         384,      -1.912298663,       1.448425974,      0.9218735746,       4.741015225
          0,           0,         385,       -1.93675281,        1.41499555,      0.8681981177,       4.702886778
          0,           0,         386,      -1.932050707,       1.414944252,      0.8395202277,       4.699373214
          0,           0,         387,      -1.912148417,       1.432964263,       0.836700772,        4.71477815
          0,           0,         388,      -1.889350384,       1.454023578,      0.8524171997,       4.733457088
          0,           0,         389,      -1.866278426,       1.474702735,       0.888799749,       4.751581242
          0,           0,         390,      -1.835861215,       1.500889585,      0.9611964605,       4.774580881
